大学,学部,学科,位置,文理,方式,第几期,併願,能使用EJU,需要EJU科目,英语,JLPT,校内考形式,网上出愿开始时间,网上出愿截止时间,邮寄开始时间,邮寄截止时间,校内考时间1,校内考时间2,发榜时间
東北大学,法学部,法 学 科,宮城県仙台市,文,外国人入試,只有一期,,当年6月or11月都可,"日语, 数学コース2, 綜合科目",要,不要,面试（线下）,2026-01-03 00:00:00,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-05 00:00:00,2026-03-10 00:00:00,,2026-03-18 00:00:00
東北大学,経済学部,経 済 学 科,宮城県仙台市,文,外国人入試,只有一期,,当年6月or11月都可,"日语, 数学コース2, 綜合科目",要,不要,面试（线下）,2026-01-03 00:00:00,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-05 00:00:00,2026-03-10 00:00:00,,2026-03-18 00:00:00
東北大学,経済学部,経 営 学 科,宮城県仙台市,文,外国人入試,只有一期,,当年6月or11月都可,"日语, 数学コース2, 綜合科目",要,不要,面试（线下）,2026-01-03 00:00:00,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-05 00:00:00,2026-03-10 00:00:00,,2026-03-18 00:00:00
東北大学,医学部,医学科,宮城県仙台市,理,外国人入試,只有一期,,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面试（线下）,2026-01-03 00:00:00,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-05 00:00:00,2026-03-10 00:00:00,,2026-03-18 00:00:00
東北大学,医学部,保健学科,宮城県仙台市,理,外国人入試,只有一期,,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面试（线下）,2026-01-03 00:00:00,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-05 00:00:00,2026-03-10 00:00:00,,2026-03-18 00:00:00
東北大学,歯学部,歯学科,宮城県仙台市,理,外国人入試,只有一期,,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,"筆記試験（数学）, 面试（线下）",2026-01-03 00:00:00,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-05 00:00:00,2026-03-10 00:00:00,,2026-03-18 00:00:00
東北大学,薬学部,創 薬 科 学 科,宮城県仙台市,理,外国人入試,只有一期,,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,"筆記試験（数学）, 面试（线下）",2026-01-03 00:00:00,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-05 00:00:00,2026-03-10 00:00:00,,2026-03-18 00:00:00
東北大学,薬学部,薬 学 科,大阪府,理,外国人入試,只有一期,,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,"筆記試験（数学）, 面试（线下）",2026-01-03 00:00:00,2026-02-05 00:00:00,2026-02-02 00:00:00,2026-02-05 00:00:00,2026-03-10 00:00:00,,2026-03-18 00:00:00
大阪大学,理学部,生物科学科,大阪府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学または生物",要,不要,"口頭試問, 学力試験",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,工学部,応用自然科学科,大阪府,理,外国人入試,只有一期,不可,前年成绩和当年成绩都可以用,"日语, 数学コース2, 物理（必須）, 化学または生物",要,不要,"口頭試問, 学力試験",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,工学部,応用理工学科,大阪府,理,外国人入試,只有一期,不可,前年成绩和当年成绩都可以用,"日语, 数学コース2, 物理（必須）, 化学または生物",要,不要,"口頭試問, 学力試験",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,工学部,電子情報工学科,大阪府,理,外国人入試,只有一期,不可,前年成绩和当年成绩都可以用,"日语, 数学コース2, 物理（必須）, 化学または生物",要,不要,"口頭試問, 学力試験",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,工学部,環境エネルギー工学科,大阪府,理,外国人入試,只有一期,不可,前年成绩和当年成绩都可以用,"日语, 数学コース2, 物理（必須）, 化学または生物",要,不要,"口頭試問, 学力試験",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,工学部,地球総合工学科,大阪府,理,外国人入試,只有一期,不可,前年成绩和当年成绩都可以用,"日语, 数学コース2, 物理（必須）, 化学または生物",要,不要,"口頭試問, 学力試験",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,基礎工学部,電子物理科学科,大阪府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,"筆記試験, 口頭試問",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,基礎工学部,化学応用科学科,大阪府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,"筆記試験, 口頭試問",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,基礎工学部,システム科学科,大阪府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,"筆記試験, 口頭試問",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,基礎工学部,情報科学科,大阪府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,"筆記試験, 口頭試問",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,文学部,人文学科,大阪府,文,外国人入試,只有一期,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1, 綜合科目",要,不要,"小论文, 口頭試問",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,人間科学部,人間科学科,大阪府,文,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース1, 綜合科目",要,不要,小论文+面试,2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,外国語学部,外国語学科,大阪府,文,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース1or2都可以, 綜合科目",不要,不要,"口頭試問, 筆記試験（英語、日本語）",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,法学部,法学科,大阪府,文,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース1, 綜合科目",要,不要,"小论文, 口頭試問",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,法学部,国際公共政策学科,大阪府,文,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース1, 綜合科目",要,不要,"小论文, 口頭試問",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,経済学部,経済経営学科,大阪府,文,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース1, 綜合科目",要,不要,"筆記試験（数学）, 口頭試問",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,歯学部,歯学科,大阪府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2",不要,不要,筆記試験（英語、理科「物理、化学、生物うちから2科目選択）,2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,薬学部,薬学科,大阪府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2",要,不要,"口頭試問, 筆記試験（理科「物理、化学、生物のうちから2科目選択）",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,医学部,医学科,大阪府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2",要,不要,"小论文, 面接",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
大阪大学,医学部,保健学科,大阪府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2",不要,不要,"面接, 筆記試験（英語、理科）",2025-12-15 00:00:00,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-09 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-09 00:00:00
京都大学,工学部,地球総合工学科,京都府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2",要,不要,口頭試問,2025-12-18 00:00:00,2025-12-24 00:00:00,,,2026-01-31 00:00:00,,2026-02-06 00:00:00
京都大学,工学部,建築学科,京都府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2",要,不要,口頭試問,2025-12-18 00:00:00,2025-12-24 00:00:00,,,2026-01-31 00:00:00,,2026-02-06 00:00:00
京都大学,工学部,物理工学科,京都府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2",要,不要,口頭試問,2025-12-18 00:00:00,2025-12-24 00:00:00,,,2026-01-31 00:00:00,,2026-02-06 00:00:00
京都大学,工学部,電気電子工学科,京都府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2",要,不要,口頭試問,2025-12-18 00:00:00,2025-12-24 00:00:00,,,2026-01-31 00:00:00,,2026-02-06 00:00:00
京都大学,工学部,理工化学科,京都府,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2",要,不要,口頭試問,2025-12-18 00:00:00,2025-12-24 00:00:00,,,2026-01-31 00:00:00,,2026-02-06 00:00:00
京都大学,法学部,,京都府,文,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 綜合科目, 数学コース1",要,不要,"面试（线下）, 学力試験",2026-01-19 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-10 00:00:00
京都大学,経済学部,,京都府,文,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 綜合科目, 数学コース1",要,不要,"面试（线下）, 学力試験",2026-01-19 00:00:00,2026-02-04 00:00:00,2026-01-26 00:00:00,2026-02-04 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-10 00:00:00
明治大学,理工学部,電気電子生命学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,"口頭試問, 小論文",2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-20 00:00:00,,2026-01-14 00:00:00
明治大学,理工学部,機械工学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,"口頭試問, 小論文",2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-20 00:00:00,,2026-01-14 00:00:00
明治大学,理工学部,機械情報工学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,"口頭試問, 小論文",2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-20 00:00:00,,2026-01-14 00:00:00
明治大学,理工学部,建築学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,"面试（线下）, 小論文",2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-20 00:00:00,,2026-01-14 00:00:00
明治大学,理工学部,応用化学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,"口頭試問, 小論文",2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-20 00:00:00,,2026-01-14 00:00:00
明治大学,理工学部,情報科学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,口頭試問,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-20 00:00:00,,2026-01-14 00:00:00
明治大学,理工学部,数学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,口頭試問,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-20 00:00:00,,2026-01-14 00:00:00
明治大学,理工学部,物理学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 物理（必須）, 化学（必須）",要,不要,口頭試問,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-20 00:00:00,,2025-01-14 00:00:00
明治大学,農学部,農学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 生物（必須）",要,不要,"面试（线下）, 小論文",2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-11-29 00:00:00,,2025-12-08 00:00:00
明治大学,農学部,農芸化学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 化学（必須）",要,不要,"面试（线下）, 小論文",2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-11-29 00:00:00,,2025-12-08 00:00:00
明治大学,農学部,生命科学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 化学（必須）, 生物（必須）",要,不要,"面试（线下）, 小論文",2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-11-29 00:00:00,,2025-12-08 00:00:00
明治大学,総合数理学部,現象数理学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 理科1科目選択",要,不要,口頭試問,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-06 00:00:00,,2025-12-15 00:00:00
明治大学,総合数理学部,先端メディアサイエンス学科,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 理科1科目選択",要,不要,口頭試問,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-06 00:00:00,,2025-12-15 00:00:00
明治大学,総合数理学部,ネットワークデザイン,東京都,理,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 数学コース2, 理科1科目選択",要,不要,口頭試問,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-06 00:00:00,,2025-12-15 00:00:00
明治大学,法学部,法律学科,東京都,文,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 综合科目和数学1那个分数高用哪个",要,不要,"口頭試問, 小論文",2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-06 00:00:00,,2025-12-12 00:00:00
明治大学,商学部,商学科,東京都,文,外国人入試,前期,,前年6月，11月和今年6月,"日语, 綜合科目",要,不要,面试（线上）,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-11-29 00:00:00,,2026-01-15 00:00:00
明治大学,政治経済学部,政治学科,東京都,文,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 综合科目和数学1那个分数高用哪个",要,不要,"口頭試問, 小論文",2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-06 00:00:00,,2025-12-12 00:00:00
明治大学,政治経済学部,経済学科,東京都,文,外国人入試,只有一期,,前年6月，11月和今年6月,"日语, 综合科目和数学1那个分数高用哪个",要,不要,"口頭試問, 小論文",2025-08-27 00:00:00,2025-09-03 00:00:00,2025-08-27 00:00:00,2025-09-03 00:00:00,2025-12-06 00:00:00,,2025-12-12 00:00:00
